"product_id","product_name","update_id","title","file","link","file_size","stick","category_id","created_at","updated_at"
"70","Ugoos AM6 16GB","215","Android 9 firmware V0.2.9 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!ngF1CIjB!zZ7WywynrR2UC6SRIJqbBA","468 Mb","rar","1","2020-02-14 14:30:59","2020-02-14 14:30:59"
"70","Ugoos AM6 16GB","209","Android 9 firmware V0.2.3 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!XhcV3CLb!emt8vC9t9xe2pUyMIeGsLA","734358","rar","1","2019-11-18 20:51:05","2019-11-18 20:51:05"
"70","Ugoos AM6 16GB","205","Ugoos Product Instruction","https://ugoos.com/files/uploads/f24a71f0dd9ceb01bd14375f0241e4e8.pdf","https://mega.nz/#!2w8RzawC!Sm4E0lLZSeLqBpIN6vrEcD58c2V1ZUZIeVzlNcPNpvQ","10","pdf","1","2019-10-14 07:45:03","2019-10-14 07:45:03"
"70","Ugoos AM6 16GB","203","Android 9 firmware V0.2.1 for Ugoos AM6 + Full OTA","","https://mega.nz/#F!bpEUFCwI!cujjS7m-razQncRgtWfGIw","445 mb","rar","1","2021-01-17 07:25:14","2021-01-17 07:25:14"
"70","Ugoos AM6 16GB","199","Android 9 firmware V0.1.1 for Ugoos AM6 + Full OTA","","https://mega.nz/#F!K98VjQiA!oRXSw9M4fC-XEot2fc6EMQ","1112","rar","1","2019-08-30 06:57:00","2019-08-30 06:57:00"
"70","Ugoos AM6 16GB","198","Full OTA Android 9 firmware V0.0.8 for Ugoos AM6","","https://mega.nz/#!rkE2xS7b!bQrZfV4k7-uxHCddPkLG8_nPBOcEIrgOnklrLNvHUB0","554.1","rar","1","2019-08-05 12:07:16","2019-08-05 12:07:16"
"70","Ugoos AM6 16GB","197","Android 9 firmware V0.0.9 for Ugoos AM6","","https://mega.nz/#!esEwHYCD!8i0OU53lIEe3KFtCpiY2p4d1qfnORaczMh7DOIdKhoc","465.4","rar","1","2019-08-05 12:05:36","2019-08-05 12:05:36"
"70","Ugoos AM6 16GB","196","Android 9 firmware V0.0.8 for Ugoos AM6","","https://mega.nz/#F!jkNlzSzS!GItzP_J5WQm4CrL1XGwIaQ","465","rar","1","2019-08-05 12:07:41","2019-08-05 12:07:41"

"75","Ugoos AM6 Pro","294","Android 9 firmware V. 0.5.4n for AM6 Family","","https://mega.nz/file/T9VxUIzS#ua3_gcaEkRKdFoCfZdhYoRa71oin8ZPhW_M2FuOuz50","573,7Mb","7z","1","2024-09-25 07:08:35","2024-09-25 07:08:35"
"70","Ugoos AM6 Pro","266","Android 9 firmware V. 0.5.4 for AM6 Family","","https://mega.nz/folder/Ls9GCSIK#r0ONVtwPSJR2cHv4itkjmA","615 MB","7z","1","2022-10-14 11:14:00","2022-10-14 11:14:00"
"70","Ugoos AM6 Pro","261","Android 9 firmware V. 0.4.2 for AM6 Family","","https://mega.nz/folder/vtVTTY7a#dFtPF2c5RKr3nK4nT3J-Tg","609Mb","7z","1","2022-08-17 08:37:46","2022-08-17 08:37:46"
"70","Ugoos AM6 Pro","239","Android 9 firmware V. 0.4.1 for AM6 Family","","https://mega.nz/folder/K8tAVQqL#BonIInrTOgFYZfskkU7vsg","645.1 Mb","rar","1","2021-06-02 12:52:40","2021-06-02 12:52:40"
"70","Ugoos AM6 Pro","232","Dualboot Increment OTA File V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/file/n50UVIpY#Lr7_-DstSlHpbkWoaP6x2FYiU_Nibf0Rvo8GPWtZ4t4","115 mb","rar","1","2021-01-17 07:50:41","2021-01-17 07:50:41"
"70","Ugoos AM6 Pro","231","Increment OTA File V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/file/nxtEzYYB#tXSFzhem5ahl1faC7wwa212JMhGSBSmaSuiZAb_V1OA","211 mb","rar","1","2021-01-17 07:48:48","2021-01-17 07:48:48"
"70","Ugoos AM6 Pro","230","Android 9 firmware V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/folder/Lkkw1YJB#y7wzgkYc9NIIEnjRRvb89g","411 Mb","rar","1","2021-01-17 07:26:27","2021-01-17 07:26:27"
"70","Ugoos AM6 Pro","225","Android 9 firmware V0.3.7 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/iokzxLCB#1e-2pG_dPHfYowgDYEG_LQ","678 Mb","rar","1","2020-09-03 14:59:47","2020-09-03 14:59:47"
"70","Ugoos AM6 Pro","222","Android 9 firmware V0.3.6 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/Lg9TARBb#8TktjfgsA7qPI2c8OIxiFQ","598 Mb","rar","1","2020-07-25 06:58:19","2020-07-25 06:58:19"
"70","Ugoos AM6 Pro","221","Android 9 firmware V0.3.3 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/308lmRxA#xdw85hrwSEmKZ97GTfMmxA","586 mb","rar","1","2020-06-14 11:02:07","2020-06-14 11:02:07"
"70","Ugoos AM6 Pro","216","Android 9 firmware V0.3.2 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/XotCXahZ#xHzi_U6uRiMr9cCTZOc1uQ","554.1","rar","1","2020-05-08 08:07:02","2020-05-08 08:07:02"
"70","Ugoos AM6 Pro","215","Android 9 firmware V0.2.9 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!ngF1CIjB!zZ7WywynrR2UC6SRIJqbBA","468 Mb","rar","1","2020-02-14 14:30:59","2020-02-14 14:30:59"
"70","Ugoos AM6 Pro","209","Android 9 firmware V0.2.3 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!XhcV3CLb!emt8vC9t9xe2pUyMIeGsLA","734358","rar","1","2019-11-18 20:51:05","2019-11-18 20:51:05"
"72","Ugoos AM6 Pro","208","Android 9 firmware V0.2.1 for Ugoos AM6 Pro + Full OTA","","https://mega.nz/#F!bpEUFCwI!cujjS7m-razQncRgtWfGIw","745000","rar","1","2019-11-04 10:06:54","2019-11-04 10:06:54"
"70","Ugoos AM6 Pro","203","Android 9 firmware V0.2.1 for Ugoos AM6 + Full OTA","","https://mega.nz/#F!bpEUFCwI!cujjS7m-razQncRgtWfGIw","445 mb","rar","1","2021-01-17 07:25:14","2021-01-17 07:25:14"
"70","Ugoos AM6 Pro","199","Android 9 firmware V0.1.1 for Ugoos AM6 + Full OTA","","https://mega.nz/#F!K98VjQiA!oRXSw9M4fC-XEot2fc6EMQ","1112","rar","1","2019-08-30 06:57:00","2019-08-30 06:57:00"
"70","Ugoos AM6 Pro","198","Full OTA Android 9 firmware V0.0.8 for Ugoos AM6","","https://mega.nz/#!rkE2xS7b!bQrZfV4k7-uxHCddPkLG8_nPBOcEIrgOnklrLNvHUB0","554.1","rar","1","2019-08-05 12:07:16","2019-08-05 12:07:16"

"71","X2 TV Box Family Series Devices based on Android 9.0","264","Android 9 firmware V0.5.4 for X2 Family","","https://mega.nz/folder/DpUTFKIa#0mC0ndKsZm9KdYgkr_KcNA","615 MB","7z","1","2022-10-14 11:10:24","2022-10-14 11:10:24"
"71","X2 TV Box Family Series Devices based on Android 9.0","262","Android 9 firmware V0.4.2 for X2 Family","","https://mega.nz/folder/WhUnBAza#oBW0VAyDf3xgEcL1a-FNQA","615 MB","7z","1","2022-08-17 08:38:55","2022-08-17 08:38:55"
"71","X2 TV Box Family Series Devices based on Android 9.0","237","Android 9 firmware V0.4.1 for X2 Family","","https://mega.nz/folder/Hp1WkKBB#15YAZ6tCGgkS1lIPNoe_4Q","641.5 Mb","rar","1","2021-06-02 12:54:16","2021-06-02 12:54:16"
"71","X2 TV Box Family Series Devices based on Android 9.0","234","Dualboot Increment OTA File V0.3.9.1 for X2 Family","","https://mega.nz/file/KssEASRL#vS94LgdgSQ7_zLtD_cwMU2YOdLvsYg5jD8H2vsri_pM","140 mb","rar","1","2021-01-17 07:55:10","2021-01-17 07:55:10"
"71","X2 TV Box Family Series Devices based on Android 9.0","233","Increment OTA File V0.3.9.1 for X2 Family","","https://mega.nz/file/vx0SBaKQ#JA1EwnVH3Vjoh22H5InWQp6bCZ0gbp7v1NYuiXbRjCw","112 mb","rar","1","2021-01-17 07:53:39","2021-01-17 07:53:39"
"71","X2 TV Box Family Series Devices based on Android 9.0","229","Android 9 firmware V0.3.9.1 for X2 Family","","https://mega.nz/folder/a9tETaDb#w4pSqq2oCP11j4tNRkLZmg","411 Mb","rar","1","2021-01-17 07:22:12","2021-01-17 07:22:12"
"71","X2 TV Box Family Series Devices based on Android 9.0","226","Android 9 firmware V0.3.7 for X2 Family + Full OTA","","https://mega.nz/folder/DkdxzajL#u6tbIhtJ6R-qbPTe7Yiwow","568 Mb","rar","1","2020-09-03 15:01:52","2020-09-03 15:01:52"
"71","X2 TV Box Family Series Devices based on Android 9.0","223","Android 9 firmware V0.3.6 for X2 Family + Full OTA","","https://mega.nz/folder/m4kVyDqK#AsQ2bf3XjYx3ULjer-_T5w","568 Mb","rar","1","2020-07-25 07:00:39","2020-07-25 07:00:39"
"71","X2 TV Box Family Series Devices based on Android 9.0","220","Android 9 firmware V0.3.3 for X2 Family + Full OTA","","https://mega.nz/folder/r81mhKaC#Qb-oEOQfyqy-CTTHEWspJw","563 mb","rar","1","2020-06-14 10:59:51","2020-06-14 10:59:51"
"71","X2 TV Box Family Series Devices based on Android 9.0","217","Android 9 firmware V0.3.2 for X2 Family + Full OTA","","https://mega.nz/folder/Co1RzCaZ#AWywVf0wej8PL-a3tOXbBA","468 Mb","rar","1","2020-05-08 08:20:35","2020-05-08 08:20:35"
"71","X2 TV Box Family Series Devices based on Android 9.0","213","Android 9 firmware V0.2.8 for X2 Family + Full OTA","","https://mega.nz/#F!L1lQjKCb!xd7-q-LU8ekcXf8hIkyxiQ","468 Mb","rar","1","2020-02-14 14:28:43","2020-02-14 14:28:43"
"71","X2 TV Box Family Series Devices based on Android 9.0","212","X2, X3 TV Boxes Reflashing Guide and Update via OTA","","https://mega.nz/#!D8l22I5B!Gn2XshPIYwlYW0NEJK7W_AyY-oeajTk5Q7oOHVgo1q4","38 Mb","pdf","1","2019-11-20 13:47:32","2019-11-20 13:47:32"
"71","X2 TV Box Family Series Devices based on Android 9.0","210","Android 9 firmware V0.2.3 for Cube X2 Family + Full OTA","","https://mega.nz/#F!r4MHVQwT!Tx_o7GrJp5cozqfH7hUhww","743000","rar","1","2019-11-18 20:50:31","2019-11-18 20:50:31"
"71","X2 TV Box Family Series Devices based on Android 9.0","206","X2 Product user manual","","https://mega.nz/#!fl8FVKID!h8m_Rp5olMyVIWcSaUCna_OBSS7F3nR6c_4pBfp_bbk","11","pdf","1","2019-10-14 07:51:44","2019-10-14 07:51:44"
"71","X2 TV Box Family Series Devices based on Android 9.0","204","X2 Cube/Pro  firmware V0.2.1 + Full OTA Pack","","https://mega.nz/#F!PodkFSCD!IBMpf2dOCkvyeZVp-R-Rbw","1130","rar","1","2019-10-25 07:32:44","2019-10-25 07:32:44"
"71","X2 TV Box Family Series Devices based on Android 9.0","200","X2 Cube/Pro firmware V0.1.1","","https://mega.nz/#F!ihsxxSZJ!k_hjrNxScZaikRrmKj3GDw","1115","rar","2","2019-10-25 07:28:28","2019-10-25 07:28:28"

"73","X3 TV Box Family Series Devices based on Android 9.0","265","Android 9 firmware V0.5.4 for X3 Family","","https://mega.nz/folder/yoEjHbiY#J7wSi-YHpWzd0AdgQRZ2Ig","615 MB","7z","1","2022-10-14 11:12:12","2022-10-14 11:12:12"
"73","X3 TV Box Family Series Devices based on Android 9.0","263","Android 9 firmware V0.4.2 for X3 Family","","https://mega.nz/folder/DoUnlCLJ#K_PRUXIwklJoFC0bgmkWjg","699.4Mb","7z","1","2022-08-17 08:40:15","2022-08-17 08:40:15"
"73","X3 TV Box Family Series Devices based on Android 9.0","238","Android 9 firmware V0.0.4.1 for X3 Family","","https://mega.nz/folder/blkwTCyK#Nr7QnxL-3MTg5V2ik1Maog","641.5 Mb","rar","1","2021-06-02 10:32:46","2021-06-02 10:32:46"
"73","X3 TV Box Family Series Devices based on Android 9.0","236","Increment OTA File V0.3.9.1 for X3 Family","","https://mega.nz/file/fx0gyQ4A#ybf_5HZVE2zCEUtxpWfvMgPtB1joU9BmiycFu-53rgM","112 mb","rar","1","2021-01-17 07:57:46","2021-01-17 07:57:46"
"73","X3 TV Box Family Series Devices based on Android 9.0","235","Dualboot Increment OTA File V0.3.9.1 for X3 Family","","https://mega.nz/file/Gk0AmABQ#QKqYoiEO_D7l-ZNOm2RfDNTKx5knRXpPjSC6pPLRxe4","140 mb","rar","1","2021-01-17 07:56:27","2021-01-17 07:56:27"
"73","X3 TV Box Family Series Devices based on Android 9.0","228","Android 9 firmware V0.3.9.1 for X3 Family","","https://mega.nz/folder/7ltGiYQD#yEFmWNogOopKrlhYD62vuA","411 Mb","rar","1","2021-01-17 07:20:52","2021-01-17 07:20:52"
"73","X3 TV Box Family Series Devices based on Android 9.0","227","Android 9 firmware V0.3.7 for X3 Family + Full OTA","","https://mega.nz/folder/ao1jhJQJ#_q0sBX4Fi0mjjx55OUm8Pg","568 Mb","rar","1","2020-09-03 15:09:00","2020-09-03 15:09:00"
"73","X3 TV Box Family Series Devices based on Android 9.0","224","Android 9 firmware V0.3.6 for X3 Family + Full OTA","","https://mega.nz/folder/fhV2gQQA#Gn-FKEdoIvhEAET32m875Q","568 Mb","rar","1","2020-07-25 07:20:46","2020-07-25 07:20:46"
"73","X3 TV Box Family Series Devices based on Android 9.0","219","Android 9 firmware V0.3.3 for X3 Family + Full OTA","","https://mega.nz/folder/Do0DTbCR#9Y2PgkbbpRf6-KZ7tddslw","756 mb","rar","1","2020-06-14 10:57:40","2020-06-14 10:57:40"
"73","X3 TV Box Family Series Devices based on Android 9.0","218","Android 9 firmware V0.3.2 for X3 Family + Full OTA","","https://mega.nz/folder/mo0CTKrY#bVR572bowTngO8Fur5t5sQ","468 Mb","rar","1","2020-05-08 08:22:00","2020-05-08 08:22:00"
"73","X3 TV Box Family Series Devices based on Android 9.0","214","Android 9 firmware V0.2.8 for X3 Family + Full OTA","","https://mega.nz/#F!qpF33SaY!rxst4HbSSAwDFg58KmX8Mw","468 Mb","rar","1","2020-02-14 14:28:21","2020-02-14 14:28:21"
"71","X3 TV Box Family Series Devices based on Android 9.0","212","X2, X3 TV Boxes Reflashing Guide and Update via OTA","","https://mega.nz/#!D8l22I5B!Gn2XshPIYwlYW0NEJK7W_AyY-oeajTk5Q7oOHVgo1q4","38 Mb","pdf","1","2019-11-20 13:47:32","2019-11-20 13:47:32"
"73","X3 TV Box Family Series Devices based on Android 9.0","211","Android 9 firmware V0.2.3 for Cube X3 Family + Full OTA","","https://mega.nz/#F!WkVVAYpQ!e53feb8grJYGE1jPUqA5Wg","468 Mb","rar","1","2019-11-18 20:49:56","2019-11-18 20:49:56"

"75","Ugoos AM6 Plus","294","Android 9 firmware V. 0.5.4n for AM6 Family","","https://mega.nz/file/T9VxUIzS#ua3_gcaEkRKdFoCfZdhYoRa71oin8ZPhW_M2FuOuz50","573,7Mb","7z","1","2024-09-25 07:08:35","2024-09-25 07:08:35"
"70","Ugoos AM6 Plus","266","Android 9 firmware V. 0.5.4 for AM6 Family","","https://mega.nz/folder/Ls9GCSIK#r0ONVtwPSJR2cHv4itkjmA","615 MB","7z","1","2022-10-14 11:14:00","2022-10-14 11:14:00"
"70","Ugoos AM6 Plus","261","Android 9 firmware V. 0.4.2 for AM6 Family","","https://mega.nz/folder/vtVTTY7a#dFtPF2c5RKr3nK4nT3J-Tg","609Mb","7z","1","2022-08-17 08:37:46","2022-08-17 08:37:46"
"70","Ugoos AM6 Plus","239","Android 9 firmware V. 0.4.1 for AM6 Family","","https://mega.nz/folder/K8tAVQqL#BonIInrTOgFYZfskkU7vsg","645.1 Mb","rar","1","2021-06-02 12:52:40","2021-06-02 12:52:40"
"70","Ugoos AM6 Plus","232","Dualboot Increment OTA File V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/file/n50UVIpY#Lr7_-DstSlHpbkWoaP6x2FYiU_Nibf0Rvo8GPWtZ4t4","115 mb","rar","1","2021-01-17 07:50:41","2021-01-17 07:50:41"
"70","Ugoos AM6 Plus","231","Increment OTA File V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/file/nxtEzYYB#tXSFzhem5ahl1faC7wwa212JMhGSBSmaSuiZAb_V1OA","211 mb","rar","1","2021-01-17 07:48:48","2021-01-17 07:48:48"
"70","Ugoos AM6 Plus","230","Android 9 firmware V0.3.9.1 for Ugoos AM6 Family","","https://mega.nz/folder/Lkkw1YJB#y7wzgkYc9NIIEnjRRvb89g","411 Mb","rar","1","2021-01-17 07:26:27","2021-01-17 07:26:27"
"70","Ugoos AM6 Plus","225","Android 9 firmware V0.3.7 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/iokzxLCB#1e-2pG_dPHfYowgDYEG_LQ","678 Mb","rar","1","2020-09-03 14:59:47","2020-09-03 14:59:47"
"70","Ugoos AM6 Plus","222","Android 9 firmware V0.3.6 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/Lg9TARBb#8TktjfgsA7qPI2c8OIxiFQ","598 Mb","rar","1","2020-07-25 06:58:19","2020-07-25 06:58:19"
"70","Ugoos AM6 Plus","221","Android 9 firmware V0.3.3 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/308lmRxA#xdw85hrwSEmKZ97GTfMmxA","586 mb","rar","1","2020-06-14 11:02:07","2020-06-14 11:02:07"
"70","Ugoos AM6 Plus","216","Android 9 firmware V0.3.2 for Ugoos AM6 & AM6 Pro AM6 Plus + Full OTA","","https://mega.nz/folder/XotCXahZ#xHzi_U6uRiMr9cCTZOc1uQ","554.1","rar","1","2020-05-08 08:07:02","2020-05-08 08:07:02"
"70","Ugoos AM6 Plus","215","Android 9 firmware V0.2.9 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!ngF1CIjB!zZ7WywynrR2UC6SRIJqbBA","468 Mb","rar","1","2020-02-14 14:30:59","2020-02-14 14:30:59"
"70","Ugoos AM6 Plus","209","Android 9 firmware V0.2.3 for Ugoos AM6 & AM6 Pro + Full OTA","","https://mega.nz/#F!XhcV3CLb!emt8vC9t9xe2pUyMIeGsLA","734358","rar","1","2019-11-18 20:51:05","2019-11-18 20:51:05"

"51","Ugoos UM4 16GB","193","Android 7.1.2 firmware V1.1.3 for Ugoos UM4","","https://mega.nz/#!oEJHwKoS!V9nFx82ciCgJqrqlL2FOOBosOz7WZ4Zm6nH0HOnYzYE","771.55 MiB","7z","2","2020-01-09 19:51:38","2020-01-09 19:51:38"
"51","Ugoos UM4 16GB","9","Fireasy android App","https://ugoos.com/files/uploads/ba83220d1949c28e9d2bea5bdd874111.apk","","19.7 MiB","apk","2","2015-05-06 07:12:56","2015-05-06 07:12:56"
"51","Ugoos UM4 16GB","8","Android 7.1.2 firmware V1.1.3 for Ugoos UM4","","https://mega.nz/#!oEJHwKoS!V9nFx82ciCgJqrqlL2FOOBosOz7WZ4Zm6nH0HOnYzYE","571.55 MiB","7z","2","2018-04-19 10:14:17","2018-04-19 10:14:17"
"51","Ugoos UM4 16GB","7","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","2","2015-06-16 07:12:11","2015-06-16 07:12:11"
"51","Ugoos UM4 16GB","6","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","2","2014-12-27 10:14:14","2014-12-27 10:14:14"

"50","Ugoos AM3 16G","207","Ugoos User Manual","https://ugoos.com/files/uploads/6f04e652d49ffc045c22f0e02633bb62.pdf","","12","pdf","1","2019-10-15 08:33:10","2019-10-15 08:33:10"
"50","Ugoos AM3 16G","202","Android 7.1.2 Full OTA V2.2.0 for Ugoos AM3","","https://mega.nz/#!fwlzmQJY!aVINwzM86L5zUiD9T8P-pSa6asGkQLrzWla9GIUU6Ug","523","rar","1","2019-08-30 07:04:38","2019-08-30 07:04:38"
"50","Ugoos AM3 16G","201","Android 7.1.2 firmware V2.2.0 for Ugoos AM3","","https://mega.nz/#!j90XCKYQ!qMitdfh5ZdFNOkNuafW7SnaVLzGSVVGmoyU0Sqx22GM","655","rar","1","2019-08-30 07:03:09","2019-08-30 07:03:09"
"50","Ugoos AM3 16G","195","Android 7.1.2 Full OTA V2.1.8 for Ugoos AM3","","https://mega.nz/#!20kyUShT!XCZdHzcbgfMTJEIwPgklPG9NlYyUyH-laONieVZTS4U","610.3 Mb","rar","2","2019-05-24 16:34:48","2019-05-24 16:34:48"
"50","Ugoos AM3 16G","194","Android 7.1.2 firmware V2.1.8 for Ugoos AM3","","https://mega.nz/#!Lk00EC6Q!tPHSTI-dnvT0FkTBAtfg67UY1vlSuplfcu-7ShlAP78","468 Mb","rar","2","2019-05-24 16:32:41","2019-05-24 16:32:41"
"50","Ugoos AM3 16G","26","Android 7.1.2 firmware V2.1.1 for Ugoos AM3","","https://mega.nz/#!38ETUQ7Z!NeT8fF2dPYN0TuO-JsZDNFnZA0DjY4Hj8en32fCz7a4","403.84 MiB","7z","2","2018-06-29 07:34:23","2018-06-29 07:34:23"
"50","Ugoos AM3 16G","25","Android 7.1.2 Full OTA V2.0.6 for Ugoos AM3","","https://mega.nz/#!Dx9kWLLL!wUgyrLDn8Olf2JgrWG05BW3qwY4kgLlPKHAX_6IIsBg","390.4 MiB","zip","2","2018-02-12 07:33:57","2018-02-12 07:33:57"
"50","Ugoos AM3 16G","24","Android 7.1.2 firmware V2.0.6 for Ugoos AM3","","https://mega.nz/#!eolxlKAD!1G8o_vAy2JsDYA3aDU_SutuqSqpGCA1XpfwPnPoVWpg","439.99 MiB","7z","2","2018-02-12 07:33:21","2018-02-12 07:33:21"
"50","Ugoos AM3 16G","23","Android 7.1.2 Full OTA V2.0.5 for Ugoos AM3","","https://mega.nz/#!uxNkVQiC!eAeXoxYqCjScn-zciCeeprZo_TrjmxfG1TqTe_OCXog","602.11 MiB","zip","2","2018-01-21 07:32:45","2018-01-21 07:32:45"
"50","Ugoos AM3 16G","22","Android 7.1.2 firmware V2.0.5 for Ugoos AM3","","https://mega.nz/#!CtFCiY7Z!yPFxlOAwp90N0FUZHfFmM9i7D7pTm5Ar0seWeGZlohM","614.51 MiB","7z","2","2018-01-21 07:32:18","2018-01-21 07:32:18"
"50","Ugoos AM3 16G","21","Android 6.0.1 Full OTA Pack V1.1.6 for Ugoos AM3","","https://mega.nz/#!rlMFnIiA!KslELuYU2wWdStuDn3CRhm4D-aMwsFGP7ou7yiJ6isg","330.31 MiB","zip","2","2018-01-21 07:31:48","2018-01-21 07:31:48"
"50","Ugoos AM3 16G","20","Android 6.0.1 firmware V1.1.6 for Ugoos AM3","","https://mega.nz/#!uwkS1JJT!hFFbuqv-mI6FsgV9l_noUYRq9HFhQLU7FCVCPfJIA10","476.23 MiB","7z","2","2018-01-21 07:31:15","2018-01-21 07:31:15"
"50","Ugoos AM3 16G","19","Android 7.1.2 Full OTA V2.0.1 for Ugoos AM3","","https://mega.nz/#!a1UGQD4Y!NYYgaGg3enySj-ME401VncffTi6l7NrIfcW1Xk4eFL0","601.16 MiB","zip","2","2017-11-23 07:30:48","2017-11-23 07:30:48"
"50","Ugoos AM3 16G","18","Android 7.1.2 firmware V2.0.1 for Ugoos AM3","","https://mega.nz/#!nlNnmZwA!TMcKwYY2Sl2qdTBleSz9pR935VMHT5zXu5cHC1_3tYQ","535.35 MiB","7z","2","2017-11-23 07:30:22","2017-11-23 07:30:22"
"50","Ugoos AM3 16G","17","Android 7.1.2 OTA Pack V2.0.0 for Ugoos AM3","","https://mega.nz/#!nplQnIgT!LK-OcRbL9Nn6XvAzxgkdtGgHMLQT6jloXSzXgEUy9qc","296.94 MiB","zip","2","2017-11-20 07:29:47","2017-11-20 07:29:47"
"50","Ugoos AM3 16G","16","Android 7.1.2 firmware V2.0.0 for Ugoos AM3","","https://mega.nz/#!XhcGmQAA!k4UXYoTXvHeWhzgMDu_t5mxQ0qrlE87ocsLMGsGFQrg","583.04 MiB","7z","2","2017-11-20 07:29:17","2017-11-20 07:29:17"
"50","Ugoos AM3 16G","15","Android 6.0.1 firmware V1.1.1 for Ugoos AM3","","https://mega.nz/#!6sNFESoY!Of2Yek5SiU1bX82P_fgCs0k2UYSJx-QfsXnQQgYbTqg","486.72 MiB","7z","2","2018-09-11 07:28:53","2018-09-11 07:28:53"
"50","Ugoos AM3 16G","14","Android 6.0.1 firmware V1.0.0 for Ugoos AM3","","https://mega.nz/#!CZh22SwK!gg8sMuieVU5426n0d01BUAxzww8Bu7FqACw1v8Dk3MQ","511.51 MiB","7z","2","2018-09-11 07:28:25","2018-09-11 07:28:25"
"50","Ugoos AM3 16G","13","Android 6.0.1 firmware V0.3.0 for Ugoos AM3","","https://mega.nz/#!mRpEFAxR!FTK_pBLn_ka0abgMuKBzdr5UDWb3oSwyNz0mhi4P8HM","606.88 MiB","7z","2","2018-09-11 07:27:57","2018-09-11 07:27:57"
"50","Ugoos AM3 16G","12","Android 6.0.1 firmware V0.0.1 for Ugoos AM3","","https://mega.nz/#!eNRBkRrR!w7QPiwM1nccFXaX7epNlPXK4ljbcGJm0eObtao3gz6w","416.14 MiB","7z","2","2018-09-11 07:27:30","2018-09-11 07:27:30"
"50","Ugoos AM3 16G","10","Fireasy android App","https://ugoos.com/files/uploads/62cc1ffef9f62d68eb94965ccdc7381d.apk","","19.7 MiB","apk","2","2018-09-11 07:26:01","2018-09-11 07:26:01"

"49","Ugoos UT6 16 Gb","29","Android 6.0.1 firmware V1.1.1 for UT6","","https://mega.nz/#!Gc5GlLSI!qkyqhQtihqx3Jfk-xwKZ940DCo20j1CFA0V1Xll3awg","443.8 MiB","7z","1","2017-02-28 07:50:37","2017-02-28 07:50:37"
"49","Ugoos UT6 16 Gb","28","Android 6.0.1 firmware V1.0.0 for UT6","","https://mega.nz/#!yJxBiJoS!Hur88Gtqu9A6N2NkDiOcRf2iCIiB0KmtFVHxNXAjYv4","415.19 MiB","7z","1","2017-01-17 10:50:15","2017-01-17 10:50:15"
"49","Ugoos UT6 16 Gb","27","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 07:49:14","2015-06-16 07:49:14"
"49","Ugoos UT6 16 Gb","11","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","2","2016-07-14 10:51:15","2016-07-14 10:51:15"

"39","Ugoos UT3+ 16Gb","145","Android 5.1.1 Firmware V3.1.0 & Beta for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ","511.51 MiB","7z","1","2022-02-14 11:54:25","2022-02-14 11:54:25"
"48","Ugoos UT3+ 16Gb","37","Android 5.1.1 FW V3.1.0 for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/jwkjEA7b","443.8 MiB","rar","1","2021-05-14 09:01:48","2021-05-14 09:01:48"
